7.38435084723729e-12	1.8885576670290646e-19	0.0	0.0
8.693011377292027e-12	2.408522605431403e-19	0.0	0.0
1.0233593773629931e-11	3.0921236028811027e-19	0.0	0.0
1.2047199417418346e-11	3.995943721749667e-19	0.0	0.0
1.418221371086168e-11	5.197236721946186e-19	0.0	0.0
1.669559695784688e-11	6.801696927922179e-19	0.0	0.0
1.9654404015738382e-11	8.954190600300352e-19	0.0	0.0
2.3137573261426922e-11	1.185358503846743e-18	0.0	0.0
2.7238032496828654e-11	1.5145666732129679e-18	0.0	0.0
3.2065178430494925e-11	1.943713563535647e-18	0.0	0.0
3.774779508757362e-11	2.510933296746012e-18	0.0	0.0
4.4437489705800564e-11	3.2646252427706906e-18	0.0	0.0
5.231273749269275e-11	4.2709995044499506e-18	0.0	0.0
6.158364319425957e-11	5.6207960298485004e-18	0.0	0.0
7.249754651494512e-11	7.438569146788622e-18	0.0	0.0
8.534562032831061e-11	9.524347845606674e-18	0.0	0.0
1.004706403401286e-10	1.2218468695253572e-17	0.0	0.0
1.182761290027103e-10	1.5778288064003587e-17	0.0	0.0
1.3923712133705587e-10	2.0507029318560486e-17	0.0	0.0
1.6391283854132504e-10	2.6819454844789334e-17	0.0	0.0
1.9296160756837506e-10	3.528393573304584e-17	0.0	0.0
2.2715842477676128e-10	4.668058253778074e-17	0.0	0.0
2.6741562865593233e-10	5.989509854133519e-17	0.0	0.0
3.148072482860947e-10	7.68086973283842e-17	0.0	0.0
3.705976522332889e-10	9.915017664458752e-17	0.0	0.0
4.3627528123881426e-10	1.288192517877965e-16	0.0	0.0
5.135923592838198e-10	1.6841414916129006e-16	0.0	0.0
6.046116416929786e-10	2.2149501328496123e-16	0.0	0.0
7.117614480625202e-10	2.9294786579390537e-16	0.0	0.0
8.379004272410132e-10	3.7666607265140127e-16	0.0	0.0
9.863938686366496e-10	4.828509944871081e-16	0.0	0.0
1.1612034601818048e-9	6.230688286357053e-16	0.0	0.0
1.3669929804648307e-9	8.092215024129053e-16	0.0	0.0
1.6092527303241203e-9	1.0575853712659353e-15	0.0	0.0
1.894446011210029e-9	1.3904604673102709e-15	0.0	0.0
2.2301815631116282e-9	1.8384492642831012e-15	0.0	0.0
2.625416440051529e-9	2.3688137157149636e-15	0.0	0.0
3.0906952240239395e-9	3.035463253309877e-15	0.0	0.0
3.6384312385812165e-9	3.915502371778436e-15	0.0	0.0
4.283237679699446e-9	5.083498472567948e-15	0.0	0.0
5.0423175287864785e-9	6.641413921836783e-15	0.0	0.0
5.935922525487325e-9	8.728932370964238e-15	0.0	0.0
6.987893483479029e-9	1.1537726234624195e-14	0.0	0.0
8.226295654368633e-9	1.4897537911182586e-14	0.0	0.0
9.684168815703207e-9	1.9082969453676066e-14	0.0	0.0
1.1400408390990098e-8	2.4606390167607944e-14	0.0	0.0
1.3420802658210619e-8	3.1934979456523117e-14	0.0	0.0
1.5799254675925482e-8	4.1707478963350967e-14	0.0	0.0
1.8599220447338435e-8	5.4798848121298866e-14	0.0	0.0
2.1895401978629e-8	7.240959377941995e-14	0.0	0.0
2.577573631453461e-8	9.369302791298108e-14	0.0	0.0
3.0343748578685123e-8	1.199709403259104e-13	0.0	0.0
3.5721313718063555e-8	1.546383765529146e-13	0.0	0.0
4.205190369805002e-8	2.006223273653187e-13	0.0	0.0
4.950441761151214e-8	2.619242037761653e-13	0.0	0.0
5.8277688246453845e-8	3.4402466151518776e-13	0.0	0.0
