9.306874e-5	2.14014e-8	0.0	0.0	4.3748789999999996e-8	0.0
0.00010124859147665195	2.3983297969693984e-8	0.0	0.0	4.755777745562824e-8	0.0
0.00011014742417457826	2.6874553952685293e-8	0.0	0.0	5.169944103499416e-8	0.0
0.00011982850862766511	3.010931569493829e-8	0.0	0.0	5.619917225844378e-8	0.0
0.00013036052528695523	3.372793809867325e-8	0.0	0.0	6.108978279771816e-8	0.0
0.0001418183609390297	3.777573667779774e-8	0.0	0.0	6.640298231804765e-8	0.0
0.00015428334841353973	4.230456801893171e-8	0.0	0.0	7.217729156709222e-8	0.0
0.0001678439895539772	4.737066197632921e-8	0.0	0.0	7.845372016324385e-8	0.0
0.00018259669399874425	5.303393608993833e-8	0.0	0.0	8.526986500962605e-8	0.0
0.00019864628703747606	5.936906315966639e-8	0.0	0.0	9.26786422480082e-8	0.0
0.00021610661651243033	6.645395726165327e-8	0.0	0.0	1.0072997278124859e-7	0.0
0.0002351019609777321	7.437110504531148e-8	0.0	0.0	1.0947173975136062e-7	0.0
0.0002557670180623661	8.322856739963134e-8	0.0	0.0	1.1897684931284625e-7	0.0
0.00027824881482939513	9.312398402619161e-8	0.0	0.0	1.2929812224440918e-7	0.0
0.000302706898827999	1.0418794126282869e-7	0.0	0.0	1.4051247554885266e-7	0.0
0.0003293151778165515	1.1655181395516777e-7	0.0	0.0	1.5269297793709454e-7	0.0
0.0003582626630305013	1.3037048666123956e-7	0.0	0.0	1.6592687979298347e-7	0.0
0.0003897549969070373	1.4581804350267836e-7	0.0	0.0	1.803050981992879e-7	0.0
0.0004240159987978891	1.6307511418083816e-7	0.0	0.0	1.9592016762074994e-7	0.0
0.0004612891048139903	1.8233123591507852e-7	0.0	0.0	2.1286214439364436e-7	0.0
0.0005018391309607046	2.0387303646123703e-7	0.0	0.0	2.312822604738116e-7	0.0
0.000545954235521385	2.2791946095498406e-7	0.0	0.0	2.5127831605575456e-7	0.0
0.0005939479706142088	2.5481849740934196e-7	0.0	0.0	2.7302218510172387e-7	0.0
0.0006461612752547833	2.8481915099753685e-7	0.0	0.0	2.966019915576394e-7	0.0
0.0007029654120322178	3.183178707255903e-7	0.0	0.0	3.222057282349618e-7	0.0
0.0007647639161580534	3.55741075449935e-7	0.0	0.0	3.500189553240339e-7	0.0
0.0008319961683021744	3.9751969186686227e-7	0.0	0.0	3.802073468173658e-7	0.0
0.0009051398935168201	4.441726849424779e-7	0.0	0.0	4.129930975161839e-7	0.0
0.0009847148279411428	4.962880496915171e-7	0.0	0.0	4.4860817716680503e-7	0.0
0.0010712872368285281	5.543883654807685e-7	0.0	0.0	4.872228711096703e-7	0.0
0.0011654717680978503	6.193320229600519e-7	0.0	0.0	5.291987811762111e-7	0.0
0.0012679385502275867	6.917169991394209e-7	0.0	0.0	5.747064832953918e-7	0.0
0.0013794157064031562	7.725629456724829e-7	0.0	0.0	6.241229447881878e-7	0.0
0.0015006954548163075	8.627451050157817e-7	0.0	0.0	6.777577795661323e-7	0.0
0.0016326403480657514	9.633410247095499e-7	0.0	0.0	7.359453937428885e-7	0.0
0.0017761876273347215	1.075649993216001e-6	0.0	0.0	7.991237028138309e-7	0.0
0.0019323603569608952	1.2007882334091603e-6	0.0	0.0	8.676213773178971e-7	0.0
0.0021022662959169656	1.34051792140141e-6	0.0	0.0	9.420082229107711e-7	0.0
0.002287115079650382	1.4962273719392603e-6	0.0	0.0	1.0226428898811902e-6	0.0
0.00248822112600476	1.6700322917532567e-6	0.0	0.0	1.1102052942981087e-6	0.0
0.0027070137363460925	1.8637211003032676e-6	0.0	0.0	1.2051425114560574e-6	0.0
0.002945050081060976	2.0798000966024423e-6	0.0	0.0	1.3081530856425323e-6	0.0
