9.307536220056526e-5	2.143249e-8	0.0	0.0	4.373661e-8	0.0	0.0	0.0	0.0
0.00010102220673423141	2.3940155917688913e-8	0.0	0.0	4.743486463954661e-8	0.0	0.0	0.0	0.0
0.00010964762743326463	2.6738841484083486e-8	0.0	0.0	5.144576472744192e-8	0.0	0.0	0.0	0.0
0.00011900949571643113	2.985887518544599e-8	0.0	0.0	5.5791875552029355e-8	0.0	0.0	0.0	0.0
0.00012917080220920676	3.334123988564871e-8	0.0	0.0	6.050589167098468e-8	0.0	0.0	0.0	0.0
0.00014019985482578048	3.7226840113367434e-8	0.0	0.0	6.561767364732741e-8	0.0	0.0	0.0	0.0
0.0001521706736488918	4.155886276037993e-8	0.0	0.0	7.115731491346415e-8	0.0	0.0	0.0	0.0
0.00016516364729771466	4.638943674633384e-8	0.0	0.0	7.716202581375666e-8	0.0	0.0	0.0	0.0
0.00017926625045321345	5.1779888142990334e-8	0.0	0.0	8.367462351452927e-8	0.0	0.0	0.0	0.0
0.0001945730886031479	5.77878428625861e-8	0.0	0.0	9.073175993946928e-8	0.0	0.0	0.0	0.0
0.00021118698620589384	6.447942073403496e-8	0.0	0.0	9.838792905481944e-8	0.0	0.0	0.0	0.0
0.00022921977175913667	7.193488799752569e-8	0.0	0.0	1.0668419039659579e-7	0.0	0.0	0.0	0.0
0.0002487923968229267	8.023979083667517e-8	0.0	0.0	1.1567075695888394e-7	0.0	0.0	0.0	0.0
0.00027003646418341667	8.950116873903123e-8	0.0	0.0	1.2541587808795344e-7	0.0	0.0	0.0	0.0
0.00029309482445428304	9.982712760338681e-8	0.0	0.0	1.3598072357264388e-7	0.0	0.0	0.0	0.0
0.0003181224167175986	1.1133101697382905e-7	0.0	0.0	1.4742706505093597e-7	0.0	0.0	0.0	0.0
0.00034528736665504487	1.241465669913877e-7	0.0	0.0	1.5983018062703307e-7	0.0	0.0	0.0	0.0
0.0003747722681315742	1.3843384501158704e-7	0.0	0.0	1.7327561294541462e-7	0.0	0.0	0.0	0.0
0.0004067754073624023	1.5435437136402747e-7	0.0	0.0	1.8784643598748214e-7	0.0	0.0	0.0	0.0
0.00044151152522264994	1.7206640025262762e-7	0.0	0.0	2.0364442683065477e-7	0.0	0.0	0.0	0.0
0.000479214394669276	1.917636464955017e-7	0.0	0.0	2.2074010888120567e-7	0.0	0.0	0.0	0.0
0.0005201373558128368	2.1372142640856398e-7	0.0	0.0	2.3927694140238504e-7	0.0	0.0	0.0	0.0
0.000564555517139201	2.3817797108130405e-7	0.0	0.0	2.593634106744602e-7	0.0	0.0	0.0	0.0
0.0006127673659972097	2.654057173196551e-7	0.0	0.0	2.8111954264630387e-7	0.0	0.0	0.0	0.0
0.000665097029621155	2.9572787323131647e-7	0.0	0.0	3.0468983617984357e-7	0.0	0.0	0.0	0.0
0.0007218964191517684	3.2950101661817117e-7	0.0	0.0	3.3022978826259343e-7	0.0	0.0	0.0	0.0
0.0007835471933441949	3.671020685020145e-7	0.0	0.0	3.5789216815007885e-7	0.0	0.0	0.0	0.0
0.0008504639840259238	4.0898615832112903e-7	0.0	0.0	3.878695564870393e-7	0.0	0.0	0.0	0.0
0.0009230961711580484	4.5547395113300056e-7	0.0	0.0	4.20309729739869e-7	0.0	0.0	0.0	0.0
0.0010019329579807415	5.072379845463143e-7	0.0	0.0	4.554619125602232e-7	0.0	0.0	0.0	0.0
0.0010875038145226473	5.64835454218241e-7	0.0	0.0	4.935278665310326e-7	0.0	0.0	0.0	0.0
0.0011803834441535866	6.289512736490704e-7	0.0	0.0	5.347643461377776e-7	0.0	0.0	0.0	0.0
0.0012811970911229388	7.002791886008174e-7	0.0	0.0	5.794059727970232e-7	0.0	0.0	0.0	0.0
0.0013906233414775532	7.796266859974259e-7	0.0	0.0	6.277307051315947e-7	0.0	0.0	0.0	0.0
0.0015093975290023604	8.679593270598035e-7	0.0	0.0	6.80082157168963e-7	0.0	0.0	0.0	0.0
0.001638317568220771	9.662699088549411e-7	0.0	0.0	7.367824872785093e-7	0.0	0.0	0.0	0.0
0.001778250983990485	1.0755337327300212e-6	0.0	0.0	7.981150309260713e-7	0.0	0.0	0.0	0.0
0.0019301398354994905	1.1968431955056736e-6	0.0	0.0	8.64509332681191e-7	0.0	0.0	0.0	0.0
0.0020950035084737555	1.3318152486767284e-6	0.0	0.0	9.364236955365757e-7	0.0	0.0	0.0	0.0
0.00227395319377577	1.4818928295095721e-6	0.0	0.0	1.014263452356945e-6	0.0	0.0	0.0	0.0
0.0024681909431077823	1.6486385289817486e-6	0.0	0.0	1.0984581467653944e-6	0.0	0.0	0.0	0.0
0.0026790235809717408	1.8340384845356469e-6	0.0	0.0	1.1895759367473628e-6	0.0	0.0	0.0	0.0
0.002907870124833559	2.0402253481158923e-6	0.0	0.0	1.2882094518900032e-6	0.0	0.0	0.0	0.0
0.0031562697558783427	2.2693982949922345e-6	0.0	0.0	1.3949292942287725e-6	0.0	0.0	0.0	0.0
0.003425893385468803	2.5241084592849893e-6	0.0	0.0	1.5103827420560937e-6	0.0	0.0	0.0	0.0
0.003718555387157401	2.8070981545828117e-6	0.0	0.0	1.6352380926350514e-6	0.0	0.0	0.0	0.0
0.004036224294598597	3.1213219254481527e-6	0.0	0.0	1.7704391515274538e-6	0.0	0.0	0.0	0.0
0.004381036470210194	3.469868500718823e-6	0.0	0.0	1.9165272568580194e-6	0.0	0.0	0.0	0.0
0.004755312664015684	3.857248342175635e-6	0.0	0.0	2.0746121459573043e-6	0.0	0.0	0.0	0.0
0.005161573162734293	4.287654123109984e-6	0.0	0.0	2.2456175562207778e-6	0.0	0.0	0.0	0.0
0.0056025513691731225	4.765520610135581e-6	0.0	0.0	2.4304662781241536e-6	0.0	0.0	0.0	0.0
0.006081214346938764	5.295992377049066e-6	0.0	0.0	2.630259513322526e-6	0.0	0.0	0.0	0.0
0.006600784167847493	5.8851534603722356e-6	0.0	0.0	2.8463246416171674e-6	0.0	0.0	0.0	0.0
0.0071647580302212415	6.539698147343284e-6	0.0	0.0	3.080039353303092e-6	0.0	0.0	0.0	0.0
0.007776931866256307	7.265946537815396e-6	0.0	0.0	3.3325027680184083e-6	0.0	0.0	0.0	0.0
0.008441424295264616	8.070098145665549e-6	0.0	0.0	3.605235267856134e-6	0.0	0.0	0.0	0.0
0.009162707905974078	8.96289054363656e-6	0.0	0.0	3.9002627100837785e-6	0.0	0.0	0.0	0.0
0.009945640934392725	9.953134870098253e-6	0.0	0.0	4.2189270200705965e-6	0.0	0.0	0.0	0.0
0.010795498410137168	1.1051576947564644e-5	0.0	0.0	4.563209732470824e-6	0.0	0.0	0.0	0.0
0.0117179976753173	1.2269633068208132e-5	0.0	0.0	4.935032700266079e-6	0.0	0.0	0.0	0.0
0.012719348322488366	1.3620796941357895e-5	0.0	0.0	5.336703269399493e-6	0.0	0.0	0.0	0.0
0.013806299199306912	1.5119562463496391e-5	0.0	0.0	5.770635694800613e-6	0.0	0.0	0.0	0.0
0.014986172570714839	1.67797252851457e-5	0.0	0.0	6.2387804980617585e-6	0.0	0.0	0.0	0.0
0.016266902767053046	1.862199585945365e-5	0.0	0.0	6.74472552985356e-6	0.0	0.0	0.0	0.0
